web-scraper-order,web-scraper-start-url,skilllane_link,skilllane_link-href,names,comments,stars
1666012867-868,https://www.skilllane.com/courses/all,"Microsoft Project 2019 วางแผนงานก่อสร้างตามสัญญาแบบมืออาชีพผศ.ยุทธนา เกาะกิ่งผู้เชี่ยวชาญเรื่องการวางแผนและบริหารโครงการ โดยใช้โปรแกรม Microsoft
Project Primavera และ Navisworksมีประกาศนียบัตร2,490 บาท",https://www.skilllane.com/courses/Microsoft-Project-2019,by Yossapon W,,2
1666012875-869,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by Suthee Suddee,,5
1666012875-870,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by Panya Pluemsati,เหนื่อยแน่,5
1666012875-871,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by วัชรพล เอนกธนะเศรษฐ์,,5
1666012875-872,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by พรพิทักษ์ ศรีแก้ว,,5
1666012875-873,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by out source,,5
1666012875-874,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by นุชิต หัสสรังสี,,5
1666012875-875,https://www.skilllane.com/courses/all,"Bootstrap 5 เพื่อการสร้างเว็บที่ง่ายกว่าเดิมนคร สินผดุงนครโค้ด สอนเขียนโปรแกรมมีประกาศนียบัตร1,290 บาท",https://www.skilllane.com/courses/nakorncode-bootstrap,by Theeraphat Chaichana,สอนได้แจ่มมากครับ,5
1666012890-876,https://www.skilllane.com/courses/all,"เทคนิคเริ่มต้นเทรดคริปโตสำหรับมือใหม่ กับ Stocker Dayพีรพล รอดรักษาพัสนันต์ บูรณะปัทมะ3,590 บาท",https://www.skilllane.com/courses/Crypto_by_StockerDay,by รัชชานนท์ สาคร,,5
1666012890-877,https://www.skilllane.com/courses/all,"เทคนิคเริ่มต้นเทรดคริปโตสำหรับมือใหม่ กับ Stocker Dayพีรพล รอดรักษาพัสนันต์ บูรณะปัทมะ3,590 บาท",https://www.skilllane.com/courses/Crypto_by_StockerDay,by chayanee vongpipat,,5
1666012890-878,https://www.skilllane.com/courses/all,"เทคนิคเริ่มต้นเทรดคริปโตสำหรับมือใหม่ กับ Stocker Dayพีรพล รอดรักษาพัสนันต์ บูรณะปัทมะ3,590 บาท",https://www.skilllane.com/courses/Crypto_by_StockerDay,by พลฑิต ปุณเกษม,,5
1666012898-879,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by ว่าที่ร้อยตรี สัคคเมธ แสงทรงศิลป์,,5
1666012898-880,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by chonnatee pummala,,5
1666012898-881,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by ดารีนา อาบูวะ,,5
1666012898-882,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by เอนก โกมลมาศ,,5
1666012898-883,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by Areewan Sukhajintanakarn,,5
1666012898-884,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by Naphat Iam-on,,5
1666012898-885,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by Pakdeephorn B.,"โดนตกจากคอร์สนี้จากคำว่า 
""สไตล์คนใช้ Excel"" อยากเรียนอยู่แล้ว ก็เลยสมัครดู บวกกับดูพรีวิวการสอนของอาจารย์ น้ำเสียงไม่เครียด สนุก

หลังจากเรียนบทจากที่ 3 เท่านั้น
สิ่งที่น่าประทับใจนอกเหนือจากโปรแกรม power BI ก็คือ 
1. การเรียงลำดับการสอนที่ดี
2. อธิบายเข้าใจและมีการยกตัวอย่างที่ทำให้เห็นความแตกต่างของผลลัพธ์
3. สำหรับคนที่ไม่มีพื้นฐานอย่างเรา เรียน ทำตามถึงแค่บทที่ 3 อาจารย์พาตั้งข้อสังเกต ลองเล่น จนคุ้นชิน

รวมๆ แล้ว เรียนสมัครเรียนไม่ผิดคอร์สจริงๆค่ะ",5
1666012898-886,https://www.skilllane.com/courses/all,"Power BI ง่าย ๆ สไตล์คนใช้ Excel มาก่อนสมเกียรติ ช่วยมากMicrosoft Office Specialist Expert Certified: MOSมีประกาศนียบัตร1,590 บาท",https://www.skilllane.com/courses/from-Excel-to-Power-BI,by pennapa phangcomruk,เข้าใจง่าย,5
